Degree,Asian Music,Blues,Chill Out/Trip-Hop/Lounge,Classical,Comedy,Contemporary R&B,Contemporary Soul,Country,Dancefloor,Dancehall/Ragga,Disco,East Coast,Film Scores,Films/Games,Folk,Hard Rock,Indie Rock/Rock pop,Jazz,Kids,Latin Music,Metal
9,0,0,0,0,0,3,1,0,0,0,0,0,2,2,0,0,1,1,0,2,1
5,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1
3,0,0,0,1,1,1,0,0,0,0,0,0,1,1,2,1,1,1,0,0,1
15,0,2,1,1,0,1,1,2,0,0,1,0,2,3,4,1,2,2,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,1,7,3,5,2,9,6,7,3,0,4,0,14,15,12,9,6,6,2,6,5
4,0,1,0,0,0,1,1,0,0,0,2,0,1,1,0,0,0,0,1,0,1
31,0,0,0,0,1,9,0,1,7,1,1,1,12,12,7,1,3,0,2,8,4
3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,0,0,0,1,1,6,2,4,8,1,3,0,12,12,9,3,0,2,2,10,6
16,0,0,0,0,1,3,0,0,3,0,1,1,3,3,1,2,1,0,0,4,4
38,0,1,1,1,0,4,1,0,1,1,1,1,5,5,8,2,1,5,1,4,3
15,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,2,0,0,0,1
22,0,0,0,0,0,2,0,1,2,0,1,1,4,4,3,0,0,0,1,3,0
17,0,0,0,0,0,1,0,0,1,0,0,1,2,2,7,0,0,0,0,3,0
30,0,1,0,0,2,6,0,2,4,0,1,1,6,6,6,3,2,0,1,3,2
27,0,0,0,0,0,4,1,0,3,1,1,1,11,10,11,4,1,0,2,3,1
21,1,0,0,1,2,3,0,4,3,1,4,0,7,7,5,5,2,1,1,4,4
18,0,1,0,0,1,3,1,2,2,1,2,1,1,2,2,2,1,2,0,4,2
39,1,3,0,2,1,4,0,3,2,2,2,2,7,8,5,6,4,3,2,4,4
26,0,0,0,0,0,4,0,0,1,1,1,1,3,4,5,0,0,0,2,1,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,0,1,0,0,0,3,0,0,2,0,3,0,3,3,4,1,1,1,2,0,1
22,0,0,0,0,1,2,1,0,2,0,1,0,3,3,2,0,0,1,0,2,1
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
16,0,1,0,1,0,1,0,1,0,0,0,0,2,2,1,3,0,1,0,0,3
5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,1
55,0,0,0,0,2,7,0,1,6,0,4,0,7,7,11,3,1,1,2,6,5
9,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0
3,0,1,0,0,0,1,0,0,0,0,0,1,1,2,1,1,0,1,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
28,1,0,1,0,1,1,0,3,2,0,0,1,7,7,7,3,2,1,3,4,4
16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,4,0,0,0
8,0,3,0,0,0,2,0,1,0,0,0,2,3,3,1,4,1,1,0,1,1
6,0,0,0,1,0,1,1,1,2,1,2,0,1,1,1,1,2,0,0,3,1
73,0,1,0,0,1,8,2,1,14,1,2,4,10,11,20,5,1,1,3,14,6
9,1,0,1,1,0,1,2,0,0,0,1,1,3,3,1,2,2,1,2,2,2
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
33,0,1,0,0,1,3,0,3,1,0,4,2,3,3,13,0,0,1,1,6,1
39,1,2,1,0,0,4,1,2,6,0,2,0,7,7,4,3,2,1,0,3,3
8,0,0,2,0,1,1,0,0,3,0,1,0,1,1,2,1,0,0,0,2,1
17,0,5,1,3,0,3,3,1,5,0,2,1,4,4,7,5,2,3,2,4,4
20,0,0,0,0,0,3,0,1,0,0,0,0,5,5,6,3,2,0,1,3,2
22,1,1,0,1,2,4,1,1,0,0,1,0,5,5,2,3,2,1,1,1,6
25,0,1,0,1,0,4,0,1,3,0,1,1,5,4,4,1,0,0,0,0,1
13,0,0,0,0,2,3,0,0,1,0,1,1,2,3,3,2,0,0,0,0,3
10,1,0,0,0,0,0,0,0,1,0,0,0,3,3,3,0,0,0,2,1,0
29,0,1,0,0,0,4,1,1,6,1,0,1,5,5,6,1,1,1,0,3,4
6,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0
15,1,3,0,1,0,2,0,1,1,0,1,0,2,2,1,2,1,0,0,4,2
26,1,1,0,0,0,2,1,1,2,0,1,0,8,9,7,2,0,0,1,5,5
49,1,0,0,1,4,5,1,0,4,0,2,1,5,5,11,1,1,0,2,3,1
9,0,2,0,0,0,3,2,1,2,0,3,1,2,2,3,1,2,2,1,2,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
50,0,0,0,0,0,7,0,0,4,1,3,0,6,8,14,0,0,1,0,6,1
14,0,3,1,0,0,0,0,1,2,0,2,0,2,2,3,2,1,3,0,0,1
10,0,1,0,0,0,1,0,0,2,0,0,0,1,1,1,2,2,2,0,1,3
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1
11,1,2,0,1,1,2,0,2,0,0,0,0,3,3,2,1,1,1,1,1,2
69,0,1,1,1,2,9,1,2,6,0,5,2,7,9,18,5,1,2,1,5,6
85,0,4,3,0,1,16,0,6,12,0,8,4,14,14,19,6,4,5,1,14,6
4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,1
8,0,1,0,0,0,1,0,0,1,0,0,0,1,1,2,1,1,0,0,1,1
4,0,1,0,0,0,0,0,0,2,1,1,0,0,1,1,1,0,1,0,2,1
6,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,0,0,1,1
34,0,3,0,0,1,7,1,1,6,0,1,0,6,6,7,3,0,0,2,2,2
20,0,0,0,2,0,6,0,2,0,1,3,1,6,6,1,1,0,2,0,5,1
15,0,0,0,1,0,3,1,1,2,0,1,0,2,2,2,1,1,1,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
39,0,1,0,0,0,2,0,1,6,1,2,0,4,5,16,1,2,3,1,8,1
26,0,2,0,1,0,2,0,1,6,0,0,0,3,3,6,2,0,1,1,6,1
13,0,0,0,0,0,2,0,0,1,0,0,1,2,2,5,0,0,0,0,2,0
11,0,0,0,0,0,0,0,1,0,0,1,0,2,2,1,0,1,0,0,2,1
22,0,0,1,0,0,3,0,0,1,0,1,1,2,2,8,1,0,1,0,1,2
11,0,0,0,0,1,2,0,0,2,0,1,0,1,1,2,0,0,1,0,3,0
22,1,0,2,1,1,2,0,1,3,1,2,0,5,6,1,2,1,0,0,5,1
51,0,8,2,6,3,7,4,1,3,0,7,3,11,11,7,8,7,7,2,5,10
4,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0
19,0,2,1,1,0,2,0,1,2,0,0,1,3,3,2,3,5,1,2,2,2
19,0,0,0,0,0,3,1,0,2,0,1,0,3,3,1,1,1,0,0,5,1
21,0,0,0,1,0,2,0,0,0,0,3,1,4,4,3,1,0,0,2,1,1
20,0,0,0,0,0,3,0,1,2,0,0,0,1,1,5,0,1,0,1,2,0
2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
8,1,1,0,0,0,1,1,1,0,0,0,0,0,1,2,1,0,0,0,2,0
34,0,0,1,0,1,3,0,2,3,0,0,0,3,3,8,3,1,1,2,6,4
8,0,0,0,0,0,0,0,1,0,1,0,0,3,3,0,0,0,0,2,1,0
13,1,0,0,0,0,2,1,0,3,0,0,3,1,1,6,1,2,0,0,1,1
23,1,1,0,1,0,4,1,1,1,0,2,1,6,6,4,2,2,4,0,4,2
40,0,0,0,1,1,3,0,0,3,1,3,0,9,9,6,0,0,1,3,5,1
25,0,0,0,0,1,8,1,5,3,1,2,1,7,7,6,0,2,0,2,4,2
29,0,1,0,1,0,3,1,1,2,0,3,1,3,3,9,1,0,0,2,2,2
15,0,0,0,0,1,0,2,1,0,0,0,1,4,5,1,2,4,0,0,1,2
6,1,1,1,0,1,0,0,2,1,0,0,0,4,5,0,2,1,1,1,1,1
33,0,1,0,0,1,4,0,3,3,1,3,0,4,5,6,1,0,0,1,1,2
59,1,3,0,1,4,12,2,1,10,0,3,2,15,18,7,9,2,1,3,10,7
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1,2,0,0,1,5,1,0,5,1,1,1,4,4,3,1,1,0,0,4,2
40,0,0,0,0,4,9,0,2,8,0,1,1,9,10,7,2,1,0,2,3,6
9,0,0,0,0,2,3,0,2,1,1,0,0,3,3,3,0,0,0,1,3,0
23,0,0,0,0,0,2,0,0,3,0,0,1,5,5,4,1,0,0,4,1,0
44,0,5,1,1,1,14,1,3,6,1,2,3,9,10,6,5,4,1,0,5,6
47,1,3,0,0,0,5,1,1,4,0,0,0,8,8,13,8,5,2,1,7,5
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
6,0,1,0,2,0,2,1,1,2,0,2,1,3,3,4,1,1,3,1,0,1
25,0,0,0,1,0,1,0,0,2,0,1,1,3,3,10,2,0,0,0,3,1
9,0,0,0,0,0,0,0,0,1,0,2,0,1,1,5,0,0,1,0,1,0
47,0,1,3,2,3,4,0,1,3,1,3,2,9,9,19,2,0,1,4,7,2
5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1
8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
9,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0
18,0,0,0,0,0,3,0,0,1,0,1,0,5,5,2,1,0,0,0,6,0
9,0,1,1,1,0,1,0,1,1,0,0,0,2,2,3,2,1,0,1,2,2
37,0,3,0,1,0,6,0,7,4,0,7,3,7,7,10,6,4,2,2,3,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
16,0,0,0,1,0,2,1,0,3,0,0,0,2,3,3,0,0,1,0,4,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32,0,0,0,2,0,6,1,0,3,0,3,1,7,7,8,1,0,0,0,5,5
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,1,0,0,1,0,1,0,2,2,1,0,1,0,0,1,0
29,0,1,0,1,0,4,0,3,2,0,1,0,4,4,8,0,0,1,2,5,0
11,0,3,0,1,0,1,0,0,0,0,0,1,2,2,1,3,2,1,0,2,1
7,0,3,1,1,0,1,0,4,0,0,0,0,1,1,1,3,1,0,0,0,2
20,2,2,0,2,3,5,2,2,2,0,3,2,6,6,8,4,2,3,2,2,5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,0,0,1,2,6,1,2,8,0,4,2,8,8,6,3,2,3,1,2,4
33,1,0,0,1,1,7,0,0,4,0,0,0,4,4,6,0,1,0,2,7,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
18,0,0,0,0,1,5,1,1,2,0,1,0,2,2,3,0,1,2,0,5,0
24,0,0,0,1,0,1,0,2,2,0,1,0,8,8,8,0,1,0,1,1,0
5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,2,0
28,1,0,0,0,0,4,0,0,5,0,1,2,3,3,8,1,0,0,1,5,2
21,0,0,1,2,0,5,0,2,4,0,2,0,7,7,2,1,2,0,1,2,4
10,0,1,0,0,1,2,0,0,0,0,1,0,1,1,3,0,0,0,0,1,0
42,1,1,2,0,1,7,2,1,6,0,1,0,7,7,9,4,4,1,1,7,2
8,0,0,0,0,0,0,0,1,1,1,0,0,3,3,4,0,0,0,0,2,0
14,0,0,0,1,0,2,0,0,3,0,1,0,2,2,1,2,1,0,0,3,0
35,0,0,0,1,1,6,1,0,1,3,0,0,3,3,9,2,1,1,1,5,3
41,1,0,0,0,0,5,1,1,3,0,1,0,5,5,10,1,0,1,1,4,0
9,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
19,0,4,0,0,0,3,1,1,0,0,3,0,1,1,2,2,1,1,2,0,2
19,0,1,0,2,0,3,3,1,1,0,1,1,5,5,5,1,2,3,2,5,2
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
33,0,3,1,0,2,5,1,2,7,0,2,2,10,11,6,7,4,2,1,7,9
5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1
47,0,3,0,1,0,7,2,2,5,0,2,6,8,8,9,5,1,3,3,7,4
23,0,0,0,0,0,2,1,0,5,0,2,1,3,3,4,2,1,0,0,1,2
29,0,2,0,1,2,4,0,1,5,0,1,1,6,7,12,2,0,1,1,8,4
25,0,2,1,1,1,4,0,1,6,0,3,3,4,4,4,3,3,1,0,7,5
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,1,0,2,1,4,0,0,7,0,1,2,6,7,6,2,1,0,0,2,1
49,1,0,1,1,2,5,1,2,7,0,1,1,11,11,8,3,4,0,0,7,4
31,1,1,1,1,1,4,0,2,2,0,1,1,4,4,6,0,1,3,1,4,4
8,0,0,0,0,1,1,0,0,2,0,1,0,1,1,0,0,0,0,0,2,0
60,0,1,3,0,0,6,0,1,8,0,3,1,8,9,8,2,2,0,0,6,1
3,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,2
18,0,0,0,0,0,5,0,1,0,0,0,3,4,4,5,1,3,1,0,3,2
42,0,1,1,1,2,5,0,1,9,0,1,0,10,10,9,5,1,1,1,1,4
7,0,3,0,0,0,2,1,1,1,0,1,1,4,4,1,2,1,1,0,1,3
12,0,0,0,1,2,2,0,0,3,0,1,0,3,3,2,1,1,0,1,0,1
8,0,0,0,0,0,0,0,1,1,0,1,0,3,3,1,1,0,0,0,2,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,2,0,0,1,1,3,0,0,8,1,3,1,4,4,5,0,1,0,0,5,1
30,1,3,1,1,0,4,1,1,2,0,3,0,8,8,5,4,7,3,2,2,4
37,0,3,2,3,0,8,4,3,6,1,3,2,7,7,9,5,4,3,1,9,3
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
19,0,1,0,1,1,1,1,2,0,0,1,0,2,2,2,1,1,1,1,2,0
21,0,0,0,0,0,1,0,0,1,0,0,0,3,3,1,1,0,1,0,0,0
3,0,2,0,0,0,1,0,1,0,0,1,0,1,1,1,2,1,1,0,0,0
21,0,2,1,1,0,3,0,1,1,0,1,0,3,3,4,1,1,1,1,1,4
9,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,0,0,0,2,3,0
102,0,2,1,4,3,19,5,5,31,0,4,6,23,25,14,8,6,5,4,17,8
32,0,2,0,0,2,3,0,3,3,0,1,1,4,5,2,2,2,1,0,2,2
4,0,0,0,2,0,1,0,1,0,0,1,0,2,2,1,0,0,0,1,1,0
9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1
6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0,1,0,0,1,1,1,0,2,0,2,0,3,3,5,3,0,0,0,2,2
64,0,3,4,5,2,15,1,3,10,0,3,2,15,15,13,4,4,3,1,6,4
57,0,1,0,2,3,3,1,4,5,2,0,1,6,7,12,2,2,1,1,3,4
38,1,2,0,4,2,9,0,3,5,1,3,2,11,12,9,5,6,2,1,5,6
56,0,1,1,1,1,10,1,0,8,0,4,2,11,11,13,4,4,1,2,4,4
5,0,0,0,0,0,1,0,0,3,0,0,0,2,2,0,1,0,0,0,1,1
3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
4,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0
11,0,2,1,0,2,2,0,1,1,1,1,1,3,3,2,3,1,1,1,2,1
34,0,0,0,0,1,5,0,2,4,0,2,1,10,10,8,2,2,0,0,5,1
6,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,1,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
5,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0
31,0,0,0,0,0,0,0,1,2,0,0,1,3,3,6,1,2,1,0,4,3
18,0,2,3,4,0,7,3,3,2,0,4,4,4,4,2,3,2,4,1,5,1
39,0,2,1,5,2,8,2,1,3,1,4,1,5,5,12,4,4,4,1,7,4
11,0,0,0,0,2,2,0,1,2,0,0,0,0,0,4,0,0,0,0,1,0
11,0,1,0,1,0,2,0,1,0,0,2,0,1,2,1,1,0,1,0,1,1
9,0,1,1,0,0,2,0,1,3,0,1,0,0,0,2,1,0,0,0,0,0
21,0,2,1,0,1,2,0,3,0,0,2,1,3,4,4,4,2,0,0,1,3
40,0,5,3,5,0,5,2,5,2,2,4,2,12,12,3,3,4,7,2,4,4
14,1,1,0,0,0,2,0,0,1,0,0,0,2,2,4,3,1,0,3,1,2
19,0,1,0,0,0,3,1,0,1,1,0,1,4,4,6,0,0,1,0,4,1
5,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
51,1,1,0,1,0,13,2,4,12,1,7,0,17,18,6,3,5,0,5,4,5
12,0,0,0,0,1,2,0,0,1,0,1,1,2,2,1,1,2,0,0,1,2
15,0,0,1,2,0,1,0,1,0,0,1,0,1,1,3,2,0,1,0,0,4
27,1,0,0,0,1,9,0,0,6,0,2,2,7,7,6,2,1,0,2,5,1
27,1,1,0,2,2,4,1,0,3,0,3,2,6,7,4,3,3,1,1,5,6
13,0,0,0,1,0,2,0,1,0,0,0,1,0,0,3,0,0,0,1,0,2
11,0,2,1,1,0,1,2,1,0,0,0,2,2,2,1,4,2,2,1,2,4
8,0,0,1,0,0,2,0,1,1,0,1,0,2,2,1,2,1,3,0,2,1
38,0,1,0,0,0,1,1,0,2,0,0,0,2,2,9,4,3,0,1,5,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,0,1,0,1,0
53,0,1,0,0,0,9,0,1,5,1,2,0,7,7,13,1,1,1,0,6,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,1,1,1,0,0,1
4,0,0,0,0,0,2,0,0,1,0,0,1,1,1,2,2,0,0,0,1,2
43,1,6,0,0,1,7,1,2,10,1,2,3,11,11,9,6,2,2,3,6,6
3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1
25,0,0,0,0,0,0,0,0,2,0,1,0,2,2,6,0,0,0,1,3,1
4,0,0,0,0,0,1,0,1,0,0,0,0,2,2,2,0,0,0,1,0,0
31,1,2,0,0,1,4,2,3,2,2,0,0,11,11,9,6,5,1,1,5,6
24,0,0,1,0,0,2,0,0,3,0,2,1,1,3,5,0,0,0,1,1,1
36,0,0,0,0,0,7,2,2,3,0,3,3,4,4,12,0,2,1,1,7,2
15,0,1,0,1,0,1,0,1,3,1,1,0,6,6,5,2,2,1,1,4,2
22,0,2,0,1,2,7,0,0,3,0,3,0,4,4,2,5,0,2,1,4,2
29,0,0,0,0,2,3,1,0,3,0,2,1,4,5,11,3,3,0,0,3,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36,1,1,2,0,0,3,0,3,3,1,1,4,10,10,7,2,0,0,1,2,4
4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
22,0,4,0,4,0,2,0,2,2,0,2,0,6,5,3,5,2,1,2,4,3
15,0,0,0,0,1,1,0,1,1,0,0,0,3,3,3,1,0,0,0,0,2
19,1,1,1,1,1,1,0,1,2,1,0,3,3,4,6,2,2,2,0,1,3
3,0,2,0,2,0,1,1,2,0,0,1,0,2,2,1,1,1,2,1,1,1
7,0,2,0,0,0,2,1,0,1,0,1,0,2,2,1,2,1,2,0,0,1
3,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
34,0,1,0,0,0,4,0,4,5,0,3,2,3,3,14,3,1,0,3,6,3
6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,2
24,0,0,0,0,2,7,1,0,6,0,3,4,8,8,9,2,1,1,0,5,3
30,0,0,0,0,2,7,1,1,3,2,3,1,4,4,10,0,1,1,1,2,3
34,1,1,1,1,1,4,0,1,5,1,0,1,6,6,3,1,1,1,0,6,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,2,2,0,0,0,2
11,0,1,2,0,0,3,2,1,1,0,1,0,4,4,2,2,2,0,0,2,0
4,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0,0,0,0,0,1
22,0,4,0,1,0,5,1,2,4,1,3,1,8,8,4,6,2,4,1,5,4
17,1,0,0,0,2,3,0,0,1,1,1,0,3,3,2,1,0,0,1,1,1
12,0,0,1,1,0,2,0,0,2,1,1,1,2,2,2,0,0,0,1,1,2
17,0,1,0,0,0,3,0,0,0,0,0,1,1,1,3,2,1,1,0,1,3
10,0,0,0,0,1,5,1,2,2,0,2,0,4,4,0,0,2,1,1,1,1
37,1,1,0,1,0,6,1,3,2,0,1,0,6,6,6,5,1,1,0,3,7
38,1,0,0,0,1,11,0,1,4,0,2,0,9,9,12,3,2,0,4,7,1
21,0,1,0,2,0,5,0,1,1,0,1,0,6,6,9,2,0,1,1,3,1
6,0,1,0,0,0,1,0,0,0,1,1,1,1,1,2,1,2,0,0,1,1
25,0,6,1,10,1,4,3,4,1,0,4,1,7,7,6,3,4,8,2,1,3
61,0,3,1,0,0,5,0,3,4,1,5,3,9,9,10,3,2,0,1,7,2
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2
51,0,0,1,1,1,10,0,2,10,1,2,1,12,12,14,3,1,3,1,5,3
8,0,3,1,2,0,1,0,0,0,1,0,0,3,3,2,3,3,2,1,0,3
42,0,6,2,0,0,3,1,7,3,1,3,0,5,4,1,8,2,4,3,4,6
13,0,1,0,0,0,2,0,0,1,0,2,0,2,2,4,1,0,0,0,4,0
51,0,2,0,0,0,6,1,1,4,0,1,0,7,7,15,4,2,1,0,7,4
28,0,0,0,1,0,8,1,0,5,0,2,3,7,8,12,2,1,0,1,4,2
8,0,0,0,0,1,2,0,0,1,0,0,0,3,3,2,0,1,0,0,3,0
2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
59,1,6,4,10,2,12,2,3,7,0,5,2,12,12,10,8,6,7,1,5,12
73,0,2,0,1,4,11,1,1,14,3,4,4,14,16,18,4,2,0,5,7,5
9,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,0,1,0,1,0,1
80,1,2,1,2,0,9,0,6,11,1,3,2,13,14,25,3,2,0,1,7,5
46,0,3,1,1,1,8,0,1,4,0,3,3,5,5,7,3,4,1,2,3,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,1,1,2,0,1,3,0,3,6,0,4,2,7,8,9,3,5,1,2,2,4
39,0,1,0,1,1,5,1,1,4,0,3,0,1,2,8,3,1,2,0,8,2
21,0,2,0,0,0,2,0,3,2,1,2,0,2,3,1,4,0,2,2,3,4
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,0,0,0,0,0,2,1,1,1,0,1,0,4,4,12,3,2,1,1,3,3
15,0,3,1,1,0,3,0,4,2,0,3,2,3,3,0,3,5,2,1,3,3
1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
28,0,5,1,0,0,2,1,3,1,0,2,0,5,5,6,8,1,2,1,3,6
14,0,1,0,0,0,1,1,0,0,0,0,0,2,2,2,1,1,0,1,3,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,1,1,0,0,0,3,1,0,1,1,2,2,1,1,5,3,1,0,0,1,1
12,0,0,1,0,0,2,0,0,4,0,1,2,4,5,1,0,1,0,0,4,1
12,0,2,0,0,0,3,0,0,2,0,1,0,2,2,1,3,0,1,0,1,3
12,0,2,1,2,1,1,1,0,0,0,1,0,0,0,7,1,0,1,1,0,1
19,0,0,0,1,0,3,0,1,3,0,2,0,2,2,10,0,0,1,0,2,1
28,0,2,0,0,1,6,0,5,6,0,1,0,7,7,4,4,4,1,3,1,5
23,0,1,1,0,1,4,0,2,0,0,1,2,2,2,8,4,2,1,0,5,3
28,0,1,0,2,0,0,0,2,2,0,3,0,2,2,3,2,1,2,0,2,2
16,0,0,0,0,1,4,1,0,2,0,1,0,5,5,3,1,0,0,1,2,0
28,1,1,0,1,1,2,0,0,2,1,1,0,4,5,5,1,0,0,0,2,3
5,0,0,0,0,0,1,0,0,1,0,1,0,2,2,1,1,1,0,0,2,1
13,0,0,0,0,1,0,1,1,1,0,2,0,3,3,3,0,0,0,1,0,0
32,0,1,0,0,0,8,0,4,4,0,1,0,4,4,5,1,0,2,1,5,3
27,1,4,1,1,0,5,1,4,1,0,3,3,4,5,7,4,1,1,0,2,4
5,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1
2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10,0,0,0,0,0,2,0,1,0,0,0,1,3,3,2,0,0,1,0,2,0
9,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,2,0,0,0,0,2
17,0,0,0,0,0,2,1,0,2,1,1,2,4,5,2,1,0,0,0,1,1
2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
22,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,0
6,0,0,0,0,0,2,0,1,1,0,0,0,1,1,2,0,0,0,0,2,1
11,0,1,0,0,0,4,0,2,3,0,1,0,2,3,1,1,0,1,0,2,0
