Degree,Asian Music,Blues,Chill Out/Trip-Hop/Lounge,Classical,Comedy,Contemporary R&B,Contemporary Soul,Country,Dancefloor,Dancehall/Ragga,Disco,East Coast,Film Scores,Films/Games,Folk,Hard Rock,Indie Rock/Rock pop,Jazz,Kids,Latin Music,Metal
3,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
19,0,0,0,0,0,1,0,0,2,0,2,0,4,4,3,2,2,1,1,1,1
11,0,1,0,0,0,1,0,0,0,0,2,0,2,1,4,0,0,0,0,2,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,0,1,0,0,0,2,0,0,1,0,1,0,3,2,2,1,1,0,0,2,0
10,0,0,1,0,2,0,1,0,0,1,1,0,4,0,1,1,1,1,0,1,1
5,0,0,0,0,0,1,0,0,1,0,1,0,3,2,1,1,0,1,0,0,0
4,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1
45,0,2,0,3,2,2,0,3,4,1,2,2,5,11,11,4,1,4,2,7,6
18,1,1,0,1,0,1,1,1,0,0,0,0,2,2,3,1,3,0,0,0,3
21,0,0,0,0,1,3,0,3,5,1,0,0,0,4,3,4,1,0,0,6,2
19,0,0,0,1,0,0,0,2,3,0,2,0,5,2,3,1,0,1,0,0,2
22,1,1,0,0,0,2,0,3,2,0,1,0,3,6,4,3,2,2,1,3,1
33,1,5,0,1,0,6,1,0,2,1,2,1,5,3,8,2,0,3,1,7,3
23,0,1,0,1,1,1,0,1,3,0,1,0,7,3,2,0,1,1,0,7,0
29,0,3,0,2,0,1,1,2,1,0,1,0,5,4,8,5,1,1,0,2,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
18,0,1,0,2,0,2,0,1,1,0,2,0,3,4,2,2,0,2,1,0,2
10,0,1,0,0,0,1,0,0,0,0,0,0,2,1,2,3,4,1,0,2,0
25,0,1,5,1,1,4,0,1,2,0,1,2,2,6,4,2,3,0,1,3,5
4,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,1,0
14,0,2,1,1,1,1,0,1,0,0,1,0,2,0,0,0,1,0,0,2,0
12,0,2,1,0,0,2,1,0,2,0,0,1,2,2,3,1,0,0,1,2,1
15,0,0,1,0,0,0,0,1,0,0,1,0,4,2,5,1,0,1,0,2,2
5,0,2,0,0,0,2,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0
41,0,1,0,2,0,6,0,0,5,0,3,1,8,7,10,2,0,0,0,6,2
32,1,4,1,0,1,6,0,0,3,1,2,0,3,8,6,5,0,1,0,8,3
23,0,2,0,3,2,5,2,1,2,1,0,2,3,6,5,2,1,2,0,4,5
25,0,1,0,1,1,2,2,0,6,0,0,1,4,7,3,1,0,1,0,2,1
10,1,1,1,0,0,2,0,0,1,0,0,0,2,3,1,0,2,0,0,3,0
9,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6,1,0,2,2,0,1
9,0,0,0,1,0,4,1,1,1,0,1,0,1,0,2,3,0,0,0,1,2
4,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0
17,0,5,0,1,0,2,0,1,1,1,1,0,6,3,3,1,0,1,0,3,2
8,0,0,0,0,0,1,0,0,0,0,1,0,2,3,3,1,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15,0,2,0,1,0,4,0,2,1,0,0,3,1,3,3,2,0,0,2,4,0
18,0,0,0,0,0,2,1,0,1,1,1,0,5,0,2,1,2,0,1,0,4
3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0
9,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,1,0,1,1,1,0
15,0,0,1,0,0,5,0,0,2,0,1,0,3,6,0,3,0,0,0,1,4
6,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0
18,0,0,0,0,0,2,0,1,1,0,3,0,2,4,3,2,0,1,0,1,2
28,0,4,2,1,1,3,0,1,3,0,1,0,5,2,7,3,0,1,0,3,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
153,1,7,2,4,1,23,3,10,19,0,11,4,21,33,30,18,7,7,5,23,19
9,0,0,0,0,0,3,0,0,1,0,0,0,1,3,2,1,1,0,1,2,1
14,0,1,1,0,0,3,0,2,1,0,1,0,3,1,2,0,0,1,0,4,1
29,0,1,0,2,1,2,2,0,5,0,1,1,4,6,4,4,2,2,0,8,6
6,0,0,0,0,0,0,0,2,1,0,1,0,1,1,1,0,0,0,1,0,1
3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0,0,2,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1
44,0,2,3,3,2,5,0,4,5,0,6,2,6,10,9,3,2,1,3,4,9
11,0,1,0,1,0,4,0,0,1,1,0,2,2,1,0,1,0,1,3,4,1
6,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1
10,0,0,0,0,0,0,0,1,1,0,0,0,3,3,1,2,0,0,0,1,0
20,0,1,1,0,0,0,0,1,0,0,2,1,5,6,3,1,3,1,0,0,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
5,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
47,1,2,0,0,3,3,1,2,6,1,6,0,7,9,7,3,4,2,6,6,5
12,0,1,0,0,0,0,0,1,1,0,0,0,3,2,1,0,1,0,0,3,2
26,0,3,1,0,2,3,0,2,0,0,2,0,5,6,6,2,3,0,0,7,2
51,0,3,2,1,1,7,1,1,2,0,3,1,12,6,11,5,4,6,3,8,7
11,0,0,0,0,1,1,0,0,2,0,0,0,3,4,1,1,1,1,0,1,0
14,0,0,0,1,0,1,0,0,1,0,0,0,3,2,2,1,2,1,0,0,2
5,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1
3,0,2,0,0,0,0,0,0,0,0,1,0,1,2,1,0,2,0,0,0,0
11,1,0,0,0,0,1,0,3,2,0,1,0,0,5,0,4,2,0,0,3,1
7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,1,1
2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
42,0,2,0,1,4,3,0,0,0,0,1,2,6,9,8,3,4,1,0,5,1
20,0,0,1,1,0,1,1,0,3,0,2,0,1,4,4,4,1,2,0,1,2
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,1,0,0,0,3,0,0,4,0,1,0,6,5,3,0,0,2,0,3,2
20,0,1,0,1,0,1,0,1,4,1,4,0,3,6,6,3,2,0,0,2,2
65,0,6,2,0,1,12,1,1,5,0,3,2,9,11,18,7,2,4,1,7,8
42,0,1,0,1,2,2,1,0,4,0,4,2,4,6,6,4,2,2,2,2,5
2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
15,0,2,1,0,1,1,0,0,2,1,2,0,4,4,3,1,1,0,0,1,1
11,0,2,0,0,0,0,0,1,1,0,2,0,1,2,4,2,2,3,0,2,1
55,1,5,2,1,0,4,2,3,2,0,4,0,11,15,12,7,5,1,2,5,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0
10,0,1,0,0,1,2,1,1,1,0,0,0,0,2,2,2,1,0,0,2,1
16,1,1,0,1,0,1,1,0,1,0,1,1,3,6,1,1,0,1,0,2,2
12,0,0,0,0,2,2,0,0,0,0,0,1,3,1,0,1,2,1,0,0,3
137,2,6,6,6,2,19,3,9,9,2,4,3,24,37,32,23,11,6,5,15,10
3,0,0,1,0,1,1,0,0,1,0,0,2,0,0,1,2,0,0,2,0,0
9,0,0,0,0,0,1,0,0,2,0,0,0,3,1,2,1,2,0,1,0,0
4,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,1,0,1,1
19,0,1,1,1,1,0,0,0,1,0,1,1,3,0,6,2,2,1,0,4,2
8,0,1,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,2,1,2
12,0,1,0,2,0,1,0,1,1,0,1,0,3,4,1,2,0,0,0,1,3
19,0,0,0,0,1,4,0,2,2,1,1,0,1,3,4,3,0,0,0,3,4
8,0,1,1,2,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,2
8,0,1,0,0,0,0,0,0,1,0,2,0,3,3,1,0,1,0,2,1,1
8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
17,1,0,0,0,0,3,1,0,1,0,0,1,3,3,3,2,2,0,1,3,4
12,0,0,1,2,0,0,0,1,1,0,1,0,2,3,3,0,1,0,1,3,3
4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0
7,0,0,2,0,0,1,1,0,0,0,0,0,2,1,2,1,1,1,0,0,1
24,0,0,0,1,1,3,1,3,1,0,2,0,4,3,4,2,0,3,2,5,0
4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
38,1,2,6,2,1,7,0,1,4,1,2,0,8,10,4,5,1,1,0,3,4
11,0,1,0,0,0,3,0,1,0,0,2,0,3,2,0,0,0,1,0,2,1
14,0,0,3,0,2,3,0,0,2,0,2,2,1,1,5,3,1,0,1,2,1
7,0,0,0,0,0,2,1,0,0,0,0,0,2,0,1,0,0,1,1,2,0
27,0,2,0,1,1,2,1,1,5,0,3,1,3,2,7,4,4,2,2,1,3
8,0,0,1,0,0,0,0,1,0,0,1,0,0,1,3,0,0,0,2,2,0
20,1,1,1,0,1,4,0,1,1,1,1,1,5,5,3,1,1,0,1,3,4
41,0,2,3,2,2,2,1,3,2,0,2,0,5,9,6,2,0,2,5,3,5
10,0,0,0,0,0,1,0,1,1,0,1,1,1,0,2,0,1,1,0,3,1
9,0,1,0,0,1,0,1,0,1,0,1,0,1,2,1,0,1,0,0,1,0
19,0,1,1,0,0,4,1,0,0,1,0,1,6,8,2,2,2,1,0,4,1
7,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,1,0,1,1
20,1,2,0,0,0,3,0,1,1,0,0,0,2,3,3,1,1,1,0,1,4
9,0,0,0,1,0,0,0,1,1,1,0,2,0,2,1,1,1,1,1,1,1
24,0,1,1,0,0,4,1,1,3,0,3,1,4,3,3,4,4,3,0,4,3
5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
6,0,0,0,0,0,1,0,1,0,1,0,0,0,1,2,1,0,1,0,1,1
21,0,1,1,0,0,4,1,0,2,0,0,0,4,4,2,3,1,1,1,1,1
6,0,0,0,2,0,2,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0
12,0,0,0,1,0,3,0,1,1,0,1,0,1,2,4,2,0,1,0,2,1
14,0,0,0,1,0,4,1,0,0,0,1,0,3,2,3,1,1,0,0,1,1
2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
17,0,1,2,1,1,4,1,1,3,0,1,0,5,2,3,1,2,0,0,2,3
8,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2,0,0,1,0,1,2
10,0,1,0,1,0,2,0,0,0,0,0,0,4,2,0,1,1,0,1,3,0
8,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0
32,0,2,1,1,2,5,0,2,2,0,1,1,0,4,3,3,2,1,1,2,3
27,0,1,2,0,1,9,0,2,2,0,3,1,5,2,9,3,3,1,0,3,2
4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
31,0,4,0,0,0,4,0,2,0,0,1,0,5,5,7,4,2,1,1,4,3
9,0,1,0,0,0,1,0,0,2,0,0,0,1,2,4,1,1,1,1,3,1
28,0,1,0,2,3,5,0,2,4,1,2,1,5,6,6,1,2,2,2,4,4
23,0,1,0,0,1,5,0,2,1,1,0,2,3,5,4,3,1,0,1,1,2
44,0,4,0,1,2,7,1,4,2,1,2,0,15,13,8,5,2,1,2,5,2
11,0,1,0,2,0,2,0,2,2,0,0,1,3,3,1,0,1,0,1,0,0
6,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,0,1,0,3,0,5,0,1,1,1,0,0,4,1,4,2,2,0,0,4,2
17,2,1,0,2,0,2,0,1,0,0,1,0,3,3,7,2,1,1,2,1,2
20,0,0,1,0,0,0,0,2,2,0,1,0,3,6,3,1,4,1,1,1,1
28,0,2,1,1,0,8,0,1,4,0,2,0,4,4,7,0,0,1,1,4,2
27,0,2,0,0,0,5,1,3,0,0,1,2,3,4,3,2,0,0,0,4,2
3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
13,0,1,0,0,0,2,0,0,1,0,1,1,1,2,4,0,2,0,0,0,0
35,0,3,1,0,0,2,1,2,4,1,2,2,3,7,3,5,3,2,0,2,3
11,0,1,0,1,0,0,0,1,3,0,1,0,0,2,2,1,2,0,1,0,2
7,1,0,0,1,1,0,0,0,0,2,0,0,1,2,2,0,2,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1
20,0,1,1,0,0,4,2,2,2,0,1,0,7,0,4,0,1,0,0,3,1
17,0,1,0,0,0,2,0,0,2,0,1,0,1,3,1,4,1,0,0,0,1
48,0,2,2,1,4,7,1,1,2,1,2,1,6,8,10,4,1,0,1,8,8
5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0
32,0,1,1,1,1,3,2,1,3,0,1,3,2,12,4,4,2,1,2,7,3
70,0,3,0,6,2,13,1,3,6,0,4,5,8,6,14,11,4,4,5,12,9
24,0,3,1,2,0,6,1,1,0,0,2,1,7,4,5,5,1,1,0,3,2
81,2,5,10,3,1,11,4,9,5,1,7,7,12,7,15,5,4,4,4,15,8
12,0,1,0,0,0,1,1,2,2,0,2,0,1,2,0,0,0,0,1,1,1
12,0,0,0,1,0,0,0,0,1,1,0,1,1,0,2,0,0,0,0,0,1
75,0,0,5,0,2,10,1,7,5,2,3,3,15,11,12,3,5,5,2,8,1
17,0,0,1,2,3,3,0,0,2,2,0,2,1,3,4,1,2,2,0,3,0
4,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,0,3,0,0,0,3,1,0,3,0,0,1,1,1,0,3,0,1,3,1,0
9,0,1,0,1,0,0,0,0,1,0,1,0,2,4,2,2,0,0,0,3,1
25,0,1,0,1,0,3,0,1,1,1,3,0,1,8,3,1,4,0,1,2,0
28,0,0,1,0,0,2,1,2,1,1,2,2,5,6,6,3,3,1,0,4,2
21,0,0,1,2,0,2,0,1,1,0,3,2,3,6,3,1,1,0,0,4,3
2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
14,0,0,0,1,0,2,1,0,1,0,1,1,2,0,2,1,0,0,0,3,5
7,0,1,0,0,0,2,0,0,1,0,0,0,0,2,2,1,0,0,0,2,0
7,1,0,0,0,0,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
25,0,1,0,0,0,1,0,0,2,0,0,0,2,6,4,3,4,1,1,3,7
26,0,0,0,0,0,3,0,2,5,0,2,1,8,4,6,0,2,0,0,4,1
12,0,2,0,0,0,2,0,0,1,0,1,0,2,2,3,3,1,1,0,0,0
5,0,0,0,0,0,1,0,0,0,0,1,1,1,4,0,0,1,0,0,1,0
4,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0
2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
24,1,0,2,0,2,1,0,1,2,0,1,0,4,3,5,4,0,0,0,5,2
4,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1
9,0,1,0,1,1,0,0,0,0,0,1,0,3,3,1,3,1,1,1,1,1
12,1,1,1,0,0,2,0,0,2,0,0,0,3,2,1,3,3,1,1,2,0
23,0,1,2,1,2,2,0,4,2,1,1,0,7,2,6,4,2,3,1,4,3
45,1,2,1,3,1,7,1,1,3,2,4,2,4,10,3,7,4,3,3,4,3
2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
6,0,1,0,0,0,1,0,0,0,0,0,0,4,1,3,0,0,0,0,0,1
42,1,1,1,1,1,1,1,1,5,0,3,0,9,9,5,7,2,1,1,4,2
5,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1
74,1,5,4,1,3,11,2,4,8,0,3,1,19,8,10,8,6,4,5,8,11
33,2,1,0,1,1,5,2,2,3,0,3,3,3,7,7,4,2,2,2,4,5
4,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0
9,0,0,1,0,0,2,0,0,2,1,0,1,2,3,0,1,0,1,0,0,0
49,0,4,3,0,0,8,4,3,10,0,1,2,4,11,12,4,4,1,3,4,4
22,0,2,0,2,0,2,1,2,1,0,3,1,3,6,6,2,1,2,0,1,0
20,1,1,0,2,0,1,1,1,4,0,2,0,3,4,1,3,0,1,0,2,1
52,0,1,2,0,1,3,3,5,7,2,4,3,7,7,7,6,3,2,4,6,5
5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0
29,0,2,3,0,1,2,1,0,5,1,3,0,5,9,2,2,2,1,0,4,4
25,0,2,1,2,0,2,1,1,2,0,2,0,1,3,3,1,1,2,0,1,3
25,0,0,2,0,0,4,1,1,2,0,0,2,5,2,6,2,0,0,2,0,3
13,0,1,1,0,0,3,0,1,1,0,0,1,2,5,3,1,1,0,2,2,0
10,0,0,0,0,1,2,0,1,0,1,0,1,1,3,0,0,2,3,0,3,0
26,0,0,0,1,0,1,0,1,1,0,3,2,3,2,2,3,1,0,0,3,1
26,0,1,0,0,0,4,0,2,3,0,3,2,4,2,2,1,1,2,4,4,3
32,1,3,2,1,0,6,0,2,0,0,4,2,5,2,6,2,2,1,3,1,3
25,0,1,0,3,1,4,0,2,1,1,2,0,1,4,5,5,4,2,4,5,1
22,0,3,1,0,0,6,1,1,0,0,2,1,1,2,4,1,0,2,2,0,4
17,1,0,1,2,1,3,0,1,2,0,1,0,0,5,2,1,1,0,1,3,0
17,0,0,0,1,0,2,0,1,3,0,1,1,1,3,6,3,2,1,1,3,3
33,0,1,0,2,0,8,1,0,1,1,0,1,7,4,6,5,3,2,0,4,1
30,0,0,2,1,0,1,0,2,2,0,1,0,5,2,2,1,7,2,0,7,2
8,1,1,0,0,1,1,0,0,0,0,1,0,1,1,2,0,1,0,1,0,1
44,0,6,1,3,1,6,2,1,3,0,2,0,7,8,11,5,2,4,2,5,3
22,1,5,1,0,0,4,0,1,1,0,1,0,6,4,6,4,2,1,1,2,5
6,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,1,3,0,1,0,3,0,0,3,0,3,0,7,3,4,3,1,0,3,4,2
20,0,2,0,0,0,2,0,1,0,1,0,0,2,1,4,1,2,1,1,4,2
12,0,1,2,0,1,1,0,0,1,0,0,0,3,2,1,0,0,0,0,1,3
14,0,0,0,1,0,2,1,1,1,0,0,0,2,1,3,0,0,0,0,2,2
12,0,0,0,1,0,1,1,0,0,1,1,2,2,6,2,1,1,0,0,1,2
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14,0,0,0,2,0,1,0,0,0,0,0,0,2,2,2,1,0,0,0,2,2
46,0,2,1,0,0,7,1,1,3,2,3,3,9,9,11,6,4,2,1,11,1
5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,2,0,1
9,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
10,0,1,0,0,0,3,0,0,1,0,0,1,1,3,3,1,1,0,1,0,2
11,0,2,0,0,0,1,2,1,1,0,0,1,1,0,2,0,1,1,0,2,1
7,0,0,1,0,1,1,0,0,2,0,3,0,1,1,0,0,1,0,0,2,2
21,0,1,0,0,0,2,0,1,5,0,1,0,2,3,2,1,0,0,1,2,1
3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,0,2,0,0,0,1,0,0,2,0,0,0,4,4,2,3,1,0,0,1,1
9,0,2,0,1,0,2,0,0,0,0,0,0,1,1,1,1,0,1,2,2,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,0,0,0,0,2,2,0,0,0,0,0,0,2,1,3,2,0,0,0,0,2
32,0,0,5,1,2,4,0,0,2,1,5,0,4,5,7,3,0,2,0,2,4
43,0,1,0,2,2,1,1,2,5,0,3,1,4,5,9,3,3,1,3,2,3
13,0,2,0,0,1,5,1,1,2,1,2,0,2,3,3,0,1,1,0,0,1
9,1,0,0,1,0,1,0,2,0,0,0,2,2,1,4,0,1,0,0,0,1
21,0,0,0,1,1,1,0,2,2,0,3,1,4,6,5,2,2,1,0,3,3
33,0,1,2,0,1,4,0,1,4,1,2,0,4,6,6,1,2,2,4,6,4
10,0,0,0,1,0,3,0,2,1,0,0,0,1,1,3,2,2,0,2,0,1
13,0,1,0,0,0,1,0,0,2,1,1,0,3,4,2,0,2,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14,0,2,0,0,0,0,0,0,4,0,2,0,0,2,3,2,1,0,0,1,1
23,0,0,1,1,1,2,0,2,2,0,1,0,4,1,2,0,1,0,1,5,0
23,2,1,0,0,1,1,0,0,1,0,0,0,4,7,3,2,1,1,0,5,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,0,1,1,3,0,3,2,1,4,0,2,0,2,4,9,3,2,0,0,3,5
16,0,1,0,0,1,1,1,1,1,0,2,0,3,4,7,2,0,1,0,1,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
51,0,3,6,4,1,10,2,2,4,1,4,3,3,17,8,6,1,1,3,7,2
13,0,2,0,1,2,4,0,0,0,0,0,0,2,2,3,1,1,0,1,1,2
22,0,0,1,0,0,5,0,2,2,0,0,0,5,3,3,0,2,1,1,3,1
11,0,1,0,1,0,2,0,0,0,0,2,0,2,1,5,0,0,0,1,1,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0
82,1,1,5,0,3,7,2,7,2,1,3,2,11,16,17,6,3,1,2,10,7
2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1
27,0,1,3,4,1,1,1,1,1,1,1,0,3,5,2,1,0,0,1,5,3
12,1,0,0,0,0,1,2,0,0,1,1,0,0,3,3,2,1,2,0,1,1
22,0,1,4,3,0,3,1,1,1,0,0,0,6,2,4,3,1,1,0,1,3
9,0,1,0,0,0,0,0,0,2,0,1,0,3,0,1,2,0,0,1,1,0
31,1,2,3,3,1,3,2,0,3,0,1,0,4,2,7,3,5,2,0,3,0
18,0,0,0,1,0,0,1,0,3,0,1,0,2,3,2,4,3,1,0,2,1
18,0,1,0,1,0,4,0,2,2,0,1,0,3,1,2,0,1,0,1,2,3
19,0,0,1,0,2,2,0,1,2,0,2,0,2,1,2,2,3,1,0,2,4
14,0,0,0,0,0,1,0,1,1,1,0,0,1,2,0,0,0,2,2,1,5
12,0,0,0,0,0,3,0,0,1,0,1,1,4,2,4,0,1,1,0,2,1
17,0,2,0,1,1,1,2,1,3,0,1,0,4,1,4,2,1,0,0,1,0
28,0,2,2,0,0,4,2,0,3,0,2,1,2,7,6,2,1,1,2,2,1
5,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,1,1
6,0,0,0,1,0,1,0,0,0,0,1,0,2,1,2,0,0,1,0,1,2
16,0,3,1,0,0,3,0,1,5,1,1,0,3,3,3,2,0,0,1,3,1
4,0,2,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,1,1,0
13,0,1,0,0,0,0,1,1,4,0,1,0,2,0,2,0,1,2,1,1,0
81,1,7,3,4,1,9,1,4,8,1,2,1,6,14,14,8,4,4,2,13,6
28,0,3,0,0,1,1,0,1,3,0,1,2,6,7,6,6,1,2,1,3,2
4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,3,0
22,0,2,0,0,0,4,0,1,3,2,3,0,8,7,3,2,0,4,1,3,5
7,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,2
6,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,2,0
39,1,0,1,1,1,6,1,5,7,0,2,1,7,6,6,5,3,1,3,3,5
30,0,2,1,2,1,3,0,0,3,0,1,3,4,6,5,1,1,3,2,6,2
6,0,0,0,1,0,2,0,0,1,0,1,0,0,0,3,0,1,0,0,1,0
13,0,0,0,1,1,2,0,2,2,0,1,1,5,2,1,3,1,1,0,2,1
23,0,0,3,0,1,4,1,0,3,0,0,0,3,4,5,3,0,1,0,0,2
16,0,1,1,1,0,1,0,0,0,1,1,1,2,4,3,2,1,0,0,2,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,4,0,1,1,5,0,2,2,0,1,2,6,7,10,4,2,1,0,7,2
44,1,0,1,3,0,3,0,4,6,1,1,2,8,10,4,7,1,2,1,3,6
3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
7,0,0,0,0,0,1,0,0,2,0,0,0,1,0,2,0,1,0,1,2,2
25,0,0,0,0,0,1,0,1,2,1,3,1,2,5,4,1,2,2,0,1,4
20,1,3,0,1,0,3,1,1,2,0,1,0,6,8,4,0,2,0,1,3,1
28,0,1,1,0,2,3,1,1,3,0,1,1,8,7,4,2,0,2,1,2,5
3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,2
37,0,3,3,0,3,4,0,0,4,0,3,0,7,7,5,1,3,3,0,8,6
13,0,0,2,0,0,4,0,0,1,0,0,0,6,0,4,4,1,1,0,2,0
5,0,0,0,0,0,2,0,2,0,0,0,1,1,1,0,0,1,0,0,2,2
13,1,1,0,0,0,1,0,1,1,0,2,0,1,2,3,0,1,0,1,3,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0
11,1,1,0,1,0,1,0,0,0,0,1,0,7,1,1,4,1,0,0,1,1
29,0,4,2,0,0,2,2,1,1,0,1,0,5,6,4,2,2,1,0,7,1
10,1,1,1,0,1,1,0,0,1,1,0,0,2,4,1,1,0,0,1,1,0
