Degree,Asian Music,Blues,Chill Out/Trip-Hop/Lounge,Classical,Comedy,Contemporary R&B,Contemporary Soul,Country,Dancefloor,Dancehall/Ragga,Disco,East Coast,Film Scores,Films/Games,Folk,Hard Rock,Indie Rock/Rock pop,Jazz,Kids,Latin Music,Metal
11,0,1,0,0,1,2,1,0,0,0,0,0,2,1,3,2,1,0,0,4,0
9,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1
8,0,0,0,0,0,1,1,0,1,0,1,0,2,2,3,2,0,0,0,2,1
23,0,0,0,1,1,1,0,2,2,0,1,1,3,3,2,2,0,2,4,1,4
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
47,6,4,2,1,2,9,2,7,5,1,3,1,10,14,9,5,3,4,2,5,8
7,0,0,0,0,0,1,0,0,0,0,0,2,2,1,2,2,0,0,0,1,2
6,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,2,1,0,0,1
28,1,4,0,0,0,1,2,3,2,0,1,0,6,5,4,2,1,1,0,3,4
6,0,0,0,0,0,1,0,0,2,0,0,1,1,2,1,1,0,0,0,1,0
15,0,0,0,0,0,3,0,0,0,0,1,2,3,2,2,1,0,2,0,1,0
9,0,1,0,0,0,1,0,0,0,0,0,0,1,3,0,1,1,2,0,1,1
73,6,5,0,4,4,18,0,5,9,2,3,3,12,13,7,4,8,6,2,15,3
7,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2,0,0,1,2
18,0,1,2,0,1,1,0,0,5,0,0,0,2,1,4,2,0,2,0,1,2
18,0,0,1,1,0,2,0,0,3,0,0,0,2,2,5,1,1,1,0,2,5
11,0,0,0,1,0,1,0,0,2,1,3,0,2,4,0,1,1,1,0,1,0
4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
9,0,2,0,1,0,1,0,0,2,0,0,0,1,1,0,1,1,0,0,0,0
29,2,2,1,1,0,4,0,4,4,0,1,1,3,4,3,1,3,2,1,3,2
17,0,2,0,0,0,2,1,2,1,0,1,2,2,3,2,1,1,0,1,3,4
7,0,1,0,0,0,2,0,0,1,0,1,2,0,2,1,0,2,0,0,0,0
7,0,0,0,0,0,1,0,0,1,0,0,1,2,1,0,0,0,0,0,1,0
39,2,1,2,1,2,6,0,0,2,0,4,1,2,8,8,3,0,2,3,5,4
3,0,0,0,0,1,1,1,0,0,0,1,0,3,1,0,0,0,0,0,1,0
29,0,1,1,1,2,4,0,3,5,1,1,1,4,7,9,4,2,0,3,2,6
30,0,2,2,1,1,6,1,1,1,0,1,2,5,2,7,4,2,2,1,2,6
9,0,2,0,0,1,2,0,2,2,0,0,0,2,1,2,1,2,1,1,0,2
18,0,1,0,0,0,4,0,0,0,0,0,0,4,1,3,1,0,3,0,2,0
6,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,2,2
13,1,0,0,0,1,1,0,2,1,0,0,0,1,4,3,2,1,0,0,2,4
7,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
10,0,1,0,0,0,3,0,0,0,0,0,0,2,1,1,1,0,1,0,1,1
15,0,1,0,0,0,1,1,0,2,0,0,0,4,6,1,0,2,0,0,3,0
4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,1,1,0,0,1,2,1,2,4,0,3,0,1,6,6,2,2,0,5,8,8
2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
21,0,0,0,0,1,1,0,0,1,0,1,0,3,4,1,3,2,1,1,4,2
7,1,1,0,0,0,1,1,0,1,1,1,0,2,1,2,0,0,0,1,1,0
35,0,0,0,3,1,4,0,0,3,0,2,1,5,5,2,3,2,2,3,6,4
7,0,0,0,0,0,1,1,1,1,1,1,0,1,1,2,0,0,0,0,1,0
32,0,1,2,1,0,3,2,3,5,2,2,0,7,7,7,8,4,3,0,10,1
3,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0
36,1,2,1,0,1,7,0,1,2,1,1,2,7,3,6,4,0,1,0,6,4
5,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
19,0,3,0,1,0,2,0,1,1,0,2,1,5,1,2,0,0,1,1,2,2
21,0,0,0,1,0,1,0,0,1,0,0,0,4,4,3,4,2,1,1,4,3
7,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,2,0
43,5,1,0,1,1,7,1,3,5,1,2,0,5,12,11,7,6,1,0,5,2
2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
23,0,1,0,1,1,2,0,1,2,0,3,1,5,3,3,4,2,2,1,3,2
5,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0
11,0,1,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,1,0
11,0,0,0,1,0,2,0,0,5,0,0,1,1,1,2,1,1,0,0,2,1
4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0
22,0,1,0,2,0,3,0,3,1,0,5,1,6,5,3,2,2,2,1,3,1
5,0,0,0,0,0,1,0,0,1,0,1,0,2,0,1,2,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
33,0,1,2,2,0,4,0,1,4,0,2,2,7,6,7,2,1,2,1,3,2
23,1,2,1,0,1,2,1,0,3,0,3,0,4,2,3,2,1,2,1,5,3
5,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0
4,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1
22,1,1,0,1,1,1,0,2,4,0,0,2,3,4,6,1,3,0,1,2,3
7,0,0,0,1,0,0,0,0,1,1,1,0,1,3,1,1,1,0,0,2,1
5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
2,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1
38,1,0,0,0,1,5,1,0,4,0,3,0,7,9,3,2,0,3,0,5,3
28,1,1,0,0,1,6,1,1,1,0,1,1,3,0,1,4,1,0,0,3,3
7,0,0,0,0,0,2,0,0,2,0,1,0,0,1,2,1,0,0,0,1,1
14,0,0,1,0,1,1,0,0,1,0,1,0,3,2,2,1,0,0,0,2,0
5,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,0,1,0,1
8,0,1,0,0,0,1,0,2,0,0,2,0,1,0,1,0,1,2,0,0,0
15,0,2,0,0,0,1,0,0,2,0,0,1,2,3,4,1,1,0,0,1,4
8,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0
43,3,1,1,2,1,8,2,5,3,0,3,2,8,8,10,7,4,0,1,6,4
46,1,2,0,2,0,2,0,3,3,1,0,5,5,7,7,3,3,2,0,7,6
14,1,0,1,0,0,2,1,0,0,0,0,0,4,3,6,1,1,1,0,1,2
44,3,3,1,1,1,6,1,0,5,0,3,0,8,8,2,7,3,4,1,3,8
11,0,0,0,0,0,1,0,3,1,0,0,0,3,1,1,0,0,0,1,1,0
5,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,2,0,1,0
13,0,0,0,1,0,2,0,0,0,1,0,0,3,2,1,3,0,1,1,1,2
28,0,3,0,0,1,4,1,1,1,1,4,1,6,7,6,3,2,2,0,4,3
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
27,0,0,0,1,0,6,0,2,3,0,3,0,5,6,3,4,2,2,1,1,5
5,0,0,1,0,0,2,0,0,0,1,0,0,2,2,0,0,0,0,0,0,1
12,0,0,0,0,0,1,0,2,1,1,0,1,3,0,4,1,0,0,1,0,1
10,0,0,1,0,1,1,0,0,1,0,2,0,0,2,0,1,0,1,0,1,0
18,0,0,0,3,1,2,0,0,2,0,2,0,5,2,5,2,3,0,2,4,5
7,0,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1
21,0,2,1,0,0,3,1,0,3,1,1,2,1,1,2,4,2,1,0,2,6
13,0,0,0,0,2,1,0,2,1,0,1,0,1,2,2,1,0,0,0,1,1
16,1,1,0,2,1,1,1,3,3,0,0,0,1,0,2,1,2,1,1,1,1
26,2,1,0,0,1,4,1,0,2,0,1,2,6,4,5,1,2,2,1,6,1
10,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0
23,1,2,0,0,1,5,3,0,1,0,0,1,8,3,5,2,1,2,1,4,4
44,5,7,2,5,1,6,1,3,6,0,5,0,7,7,9,2,3,2,1,6,2
4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0
11,0,2,0,1,0,2,1,2,1,0,0,2,1,1,2,1,1,1,0,2,2
17,0,2,0,0,0,4,2,2,2,0,1,0,3,7,4,1,1,0,2,3,1
3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
14,0,0,0,0,0,2,0,0,0,1,0,0,6,1,3,1,0,2,0,2,2
43,1,1,0,0,1,4,1,3,1,1,2,1,5,5,8,3,1,3,4,9,9
8,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,2,1,0,0,1
7,0,2,0,0,0,1,0,0,0,0,2,0,3,1,1,0,0,0,0,2,0
37,1,1,1,0,1,2,1,3,4,0,0,1,5,13,8,2,1,2,2,5,5
10,0,0,0,1,1,1,0,0,1,0,1,0,1,2,1,1,0,0,0,1,1
5,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,1,0,0,1,1
13,0,0,0,0,0,2,0,0,1,1,1,0,2,0,3,0,2,0,0,2,1
9,0,0,0,0,0,2,0,1,1,0,0,0,2,1,1,1,0,1,1,0,0
12,0,1,0,0,1,5,1,1,0,0,1,0,3,0,2,3,0,1,1,1,3
76,0,6,3,4,2,10,1,2,4,2,8,1,15,11,11,7,1,3,1,6,7
46,1,4,0,1,0,5,1,1,6,0,1,2,8,13,7,5,0,7,3,6,3
18,0,0,0,0,0,2,0,0,1,0,3,1,1,2,4,4,1,2,1,4,1
43,4,3,1,1,1,7,0,2,4,0,2,1,10,9,5,3,0,0,1,7,1
14,0,0,0,1,0,3,0,0,2,0,0,1,2,4,2,0,0,1,0,3,2
25,0,0,0,0,1,3,1,0,1,0,1,0,3,3,5,1,1,1,2,2,0
34,1,6,2,0,0,5,1,3,2,0,2,1,9,7,5,2,2,2,3,8,3
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,2,0,0,0,1,0,1,5,0,1,1,3,4,5,2,0,0,1,4,1
11,0,0,0,1,0,2,0,0,0,0,1,1,3,1,2,1,1,1,0,0,1
22,0,0,0,1,0,1,0,1,3,0,1,2,4,3,4,0,2,0,1,3,0
14,1,1,1,0,0,1,0,0,0,1,2,0,2,2,4,1,2,0,0,1,3
5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
10,0,0,0,0,0,1,0,1,2,0,1,0,0,1,2,0,2,1,0,2,1
6,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
17,1,1,0,2,1,2,0,2,1,0,1,1,6,2,2,1,3,2,0,3,2
21,2,3,0,2,2,2,1,0,1,1,1,2,3,4,3,0,1,1,0,2,1
49,0,5,0,0,1,4,1,3,3,1,2,1,9,13,8,3,5,2,4,6,11
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,1,0,1,2,1,1,0,0,2,2,2,9,4,0,0,3,2,3,4
7,0,0,0,0,0,1,0,0,1,0,2,0,3,4,1,0,0,1,1,1,2
40,0,1,1,0,1,4,1,2,4,0,4,2,3,8,3,2,2,1,4,5,6
6,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,1
62,0,5,1,2,0,12,2,6,1,1,2,2,9,11,12,6,3,1,3,13,7
4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1
12,0,0,0,0,0,0,0,0,2,0,0,0,1,2,3,0,1,0,1,2,2
17,0,0,0,0,1,5,1,2,0,0,1,0,5,4,2,1,0,0,0,2,1
27,1,2,0,1,0,6,1,0,0,1,1,2,8,3,8,5,1,2,0,2,3
2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
9,0,0,0,1,0,2,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1
26,1,1,0,1,2,6,1,2,2,0,0,1,4,3,3,3,3,1,2,3,7
29,0,3,0,0,0,6,1,2,3,0,2,0,5,5,4,5,0,3,0,1,5
27,0,1,0,1,2,5,1,2,5,1,2,2,2,4,5,0,1,3,1,5,3
41,1,3,0,0,0,7,2,2,3,0,1,1,5,8,8,4,4,4,2,4,4
25,2,2,0,1,1,1,0,3,2,0,1,0,3,6,6,3,1,0,1,5,1
14,0,0,0,1,1,3,0,0,1,2,2,0,4,1,3,1,1,0,0,1,1
10,0,1,0,0,0,1,0,2,0,1,1,0,3,0,3,0,0,1,1,2,1
18,0,1,0,1,0,1,3,1,1,0,0,2,1,1,5,1,1,3,1,3,3
15,0,0,0,2,0,2,1,0,2,0,1,0,2,4,4,0,0,2,0,0,0
25,1,4,0,1,3,0,0,2,4,0,4,0,4,6,2,2,2,0,0,0,5
20,0,0,0,0,2,1,1,1,1,0,0,0,4,2,0,1,1,1,1,4,1
28,0,0,1,1,1,4,1,2,0,0,1,1,6,7,6,2,1,2,0,1,4
3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
37,0,1,0,0,1,3,1,1,5,0,3,1,3,6,6,3,2,2,1,4,4
4,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1
8,0,0,0,0,0,2,0,1,1,0,1,1,4,2,2,1,0,0,0,2,1
31,1,3,0,2,0,6,0,3,3,0,2,2,6,11,6,2,3,0,3,5,3
5,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1
13,1,0,0,0,0,4,0,2,0,1,0,1,0,2,2,2,1,1,0,4,1
14,0,0,0,0,0,3,1,2,1,1,0,0,3,2,2,3,0,0,0,1,2
5,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
25,0,0,0,2,0,0,1,2,1,0,3,0,5,4,2,2,0,1,1,3,3
9,0,1,0,0,0,3,0,0,1,0,3,0,1,0,0,2,0,0,0,1,0
20,0,0,0,1,0,2,0,0,3,0,0,0,4,1,3,1,2,2,0,4,0
16,1,2,1,0,0,1,1,1,1,0,2,0,5,3,3,1,1,3,0,3,1
22,1,1,0,0,0,2,1,2,0,0,1,1,2,6,3,2,2,0,1,2,1
10,0,0,1,0,0,3,1,2,1,0,0,1,1,2,2,3,0,0,0,1,0
19,0,0,0,1,0,4,0,0,2,0,1,0,1,3,1,0,0,2,0,3,2
29,0,3,0,0,0,4,0,3,7,0,1,3,6,5,6,2,1,3,1,6,2
73,1,3,1,1,3,10,2,2,7,0,2,2,10,14,16,9,5,4,6,8,4
13,0,0,0,0,0,3,1,1,0,0,2,0,6,3,2,2,0,0,0,2,1
2,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
21,0,2,0,2,2,4,0,2,0,0,1,0,4,5,3,2,0,1,1,2,3
18,0,1,0,1,0,4,2,1,0,0,2,3,2,1,3,2,1,0,1,4,0
3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15,1,1,1,0,0,5,0,0,0,0,1,1,3,1,5,3,0,0,1,4,2
4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
31,0,3,1,0,0,5,0,1,2,1,2,1,4,2,7,2,2,2,0,5,2
7,0,1,1,1,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0
7,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,2,0,1
2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49,2,3,0,1,1,5,1,2,8,2,2,3,10,8,11,6,3,1,2,6,5
15,1,2,0,2,1,2,0,2,3,0,2,1,4,0,2,0,0,0,2,2,3
11,0,0,0,0,0,0,0,1,1,0,0,0,1,5,4,1,1,0,1,0,1
11,0,0,0,0,0,2,0,1,2,0,0,0,2,1,1,1,0,1,1,3,1
4,0,0,0,0,0,2,0,0,1,0,0,0,1,0,2,1,1,1,0,2,0
28,0,0,1,0,0,2,1,3,0,0,1,0,5,3,1,2,0,1,1,2,4
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41,1,2,0,2,0,4,0,1,3,0,0,1,6,9,9,2,2,0,1,4,8
1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,1,0,2,1,0,2,0,2,1,3,0,1,0,0,3,1
5,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,0,1,0,0,1,0
18,0,1,0,0,0,4,0,2,1,0,1,0,4,4,4,1,0,0,1,0,1
10,0,1,1,0,1,2,0,0,0,0,0,0,3,1,3,1,1,0,0,1,1
24,2,1,0,0,0,3,0,1,3,1,0,0,4,4,5,0,3,0,0,1,2
12,0,0,0,0,0,2,1,2,1,0,0,1,3,1,3,0,2,1,0,2,1
5,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,2
25,3,1,0,1,0,5,2,0,1,0,3,1,3,4,8,3,0,0,3,1,3
8,0,0,0,1,0,0,0,0,0,1,0,0,1,3,1,1,0,1,0,2,0
20,1,1,0,0,2,3,1,1,2,1,0,0,4,4,5,3,0,3,0,1,0
20,0,1,0,0,0,2,0,1,2,2,1,1,6,3,3,2,0,1,0,2,0
31,0,0,0,0,1,4,0,1,5,0,2,2,3,5,6,0,3,0,0,2,3
45,3,3,1,4,4,3,2,0,5,1,4,0,3,9,6,5,7,2,1,6,5
8,0,0,0,0,0,0,0,2,1,0,0,1,2,4,1,1,1,0,0,0,0
24,0,1,1,1,1,1,0,3,4,0,2,0,5,2,3,1,1,0,0,1,1
11,0,0,0,0,0,2,0,1,1,0,0,0,1,1,3,0,1,0,1,2,0
25,1,0,0,1,1,2,1,1,2,0,3,0,5,4,8,2,0,2,2,3,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
26,1,1,1,0,2,7,0,1,5,0,1,0,6,5,4,3,2,1,2,4,2
29,0,4,0,2,1,7,0,0,0,0,1,1,5,1,6,5,1,0,2,4,6
21,2,3,0,1,0,1,0,1,1,0,2,0,4,6,8,3,1,1,1,1,1
25,1,2,0,0,0,3,0,2,1,0,0,1,5,1,9,1,3,1,2,3,1
21,0,2,0,2,1,2,1,2,3,0,1,1,2,4,2,2,1,3,2,5,3
13,0,4,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,2,1
15,0,0,0,2,1,1,2,1,3,0,0,0,3,7,4,2,1,0,1,3,2
11,0,0,0,0,1,2,0,2,2,0,1,0,3,0,3,0,1,1,1,2,2
36,6,1,1,1,1,3,3,1,3,0,1,0,4,6,8,2,3,2,2,7,2
9,0,0,0,0,0,2,0,0,2,0,0,0,1,0,3,1,0,1,0,1,2
5,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
6,0,2,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,3,0,1,2
19,0,1,0,0,0,1,0,3,0,0,1,0,3,3,2,1,1,2,1,1,5
14,0,0,1,0,0,2,0,1,2,0,1,0,1,2,4,2,0,0,0,3,3
6,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,2,0,0,2,1
21,1,2,0,2,0,1,1,1,1,0,1,3,2,4,5,6,0,1,1,5,1
27,1,1,0,0,1,2,1,2,2,0,1,1,6,1,4,0,2,1,0,3,2
5,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,1,1
8,0,1,0,0,0,0,0,0,1,0,2,0,2,2,0,0,1,0,1,1,1
4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1
21,0,2,0,0,0,3,1,3,1,0,0,0,0,4,3,3,0,1,0,5,3
2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4,0,0,0,1,0,0,0,2,0,1,0,0,1,1,1,1,0,0,0,0,2
8,0,0,0,1,0,0,0,2,2,0,1,0,1,0,1,0,1,0,0,1,1
14,0,0,0,0,0,2,0,0,0,0,0,0,6,0,3,1,1,2,2,2,2
5,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18,0,2,0,0,0,4,0,2,2,0,2,0,1,5,4,2,1,0,0,4,1
29,0,2,0,0,0,4,0,0,4,0,1,2,2,4,3,2,3,1,1,3,3
39,1,3,0,2,0,4,0,4,3,0,7,2,5,5,13,1,2,4,1,3,3
13,0,0,2,0,0,1,0,2,1,1,0,0,3,3,2,1,2,1,1,3,2
7,0,0,0,0,0,0,1,1,1,0,0,1,1,1,3,0,0,0,0,4,2
6,0,1,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,1,2
7,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,1
4,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
32,1,2,1,1,0,5,0,1,3,1,1,3,6,4,8,4,3,3,0,2,4
8,0,1,0,0,0,2,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1
8,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0
16,0,3,0,0,0,0,0,0,2,0,1,1,2,0,3,4,3,0,2,2,0
3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
32,0,0,1,0,3,3,2,0,2,0,0,1,3,8,10,2,0,3,0,5,5
16,1,0,0,1,1,2,1,1,1,1,1,0,5,4,2,1,1,1,0,3,1
8,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,2,0,1,0
13,0,0,0,1,0,0,2,0,0,0,0,0,5,4,2,0,0,0,0,1,2
2,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0
2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
14,0,0,0,1,0,1,0,0,2,1,1,1,0,3,4,1,1,0,0,4,0
7,0,0,0,0,0,0,0,1,0,0,1,0,3,2,2,0,0,1,1,1,1
45,0,6,0,1,2,0,3,2,4,0,1,1,5,6,6,5,3,0,0,8,8
9,0,0,2,0,0,0,0,0,0,0,0,0,1,3,2,2,0,0,0,0,0
61,0,3,0,3,4,12,1,3,7,0,3,2,11,9,10,5,5,2,8,7,6
12,0,2,1,0,0,1,1,0,3,0,0,2,2,2,1,1,1,0,1,0,1
11,0,0,0,1,0,1,0,1,1,0,0,0,3,1,3,1,0,2,0,0,2
6,0,0,0,1,0,0,0,0,1,1,0,1,1,0,2,0,0,0,0,0,1
38,0,2,0,1,1,4,1,0,7,0,4,1,4,7,8,5,3,4,1,5,3
18,0,1,1,1,0,1,0,0,1,0,0,2,7,3,1,0,1,0,0,2,4
17,0,0,0,1,1,1,1,0,2,1,1,1,3,3,4,1,0,2,0,3,1
14,0,1,0,1,0,2,0,3,0,0,0,0,2,1,1,0,1,1,0,2,1
15,0,0,0,1,0,5,1,0,1,0,2,0,2,0,1,1,1,0,0,1,1
23,0,0,0,1,1,4,0,1,2,1,2,0,5,9,2,2,1,1,1,1,7
12,0,0,1,2,0,0,0,1,1,0,0,0,3,1,2,0,0,0,0,0,3
28,0,1,0,2,0,2,0,6,5,1,2,0,5,8,5,2,1,3,1,2,2
3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
13,0,0,0,0,0,2,1,0,1,0,0,0,0,2,1,2,4,0,0,1,2
14,0,1,0,1,0,0,0,0,1,0,1,0,3,1,4,0,0,0,1,0,0
10,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,1,1,0,0,1,1
71,10,8,1,5,0,10,3,8,6,1,6,0,16,11,13,7,3,3,5,6,7
4,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
21,0,2,0,0,1,3,0,1,0,0,1,0,4,1,5,1,0,2,1,3,1
14,0,1,0,2,0,2,0,0,1,0,1,1,2,1,1,1,1,1,0,2,1
10,0,1,0,1,0,2,0,0,0,0,1,0,3,1,0,0,0,1,2,0,1
47,0,2,1,3,2,8,1,0,5,0,1,1,4,7,9,8,3,2,0,7,8
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,0,1,0,5,1,0,2,1,1,0,5,5,5,3,0,3,1,0,4
4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
11,1,1,0,1,0,3,0,1,1,1,1,0,2,5,0,1,0,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
8,0,2,0,1,0,0,0,0,0,0,1,0,0,3,2,1,0,0,1,0,3
21,1,1,0,3,0,1,2,0,2,0,1,0,7,3,5,0,2,1,0,4,3
3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
6,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1
5,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,2,2
7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,0,3,2
44,1,5,1,0,2,5,1,3,4,0,2,0,11,8,7,3,7,4,0,7,8
8,2,1,0,0,0,0,0,0,2,0,1,1,1,1,3,2,0,1,1,1,0
18,0,1,1,0,1,1,0,0,1,0,1,0,3,5,2,0,1,0,1,3,5
2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
11,0,0,0,1,0,3,0,1,1,0,0,0,2,1,4,0,2,2,1,0,0
57,2,2,1,3,2,7,1,4,4,2,5,3,5,7,8,7,3,2,7,7,4
28,0,2,0,0,0,6,0,1,5,0,0,0,3,10,6,0,1,0,0,5,4
51,0,1,0,3,0,8,1,1,9,0,2,0,7,6,11,5,4,6,4,6,4
2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1
11,0,1,1,1,0,1,0,2,0,1,0,0,0,2,3,1,0,2,1,1,1
13,0,1,0,1,1,1,2,1,2,0,0,0,6,1,1,2,1,3,0,3,0
2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
11,0,1,0,1,0,1,0,0,1,0,1,1,1,1,2,0,1,1,1,1,0
11,0,1,0,1,0,2,0,2,2,0,1,0,3,1,1,1,1,0,0,1,0
16,2,3,0,1,0,4,2,1,3,1,1,1,6,5,3,1,3,3,0,2,1
13,0,1,0,0,0,2,0,0,1,0,0,1,3,4,3,2,0,1,1,1,2
27,1,0,1,3,0,2,0,1,4,0,2,0,2,3,9,1,0,1,0,2,4
