Degree,Asian Music,Blues,Chill Out/Trip-Hop/Lounge,Classical,Comedy,Contemporary R&B,Contemporary Soul,Country,Dancefloor,Dancehall/Ragga,Disco,East Coast,Film Scores,Films/Games,Folk,Hard Rock,Indie Rock/Rock pop,Jazz,Kids,Latin Music,Metal
20,1,0,0,1,0,5,1,0,2,0,0,1,3,3,1,4,1,2,2,1,0
12,0,5,0,1,2,2,0,0,0,0,0,0,2,3,0,0,1,0,0,1,2
9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,3,0,0,0,4,1
36,0,12,1,4,1,6,1,2,2,1,0,3,3,3,7,3,3,0,2,7,4
41,0,2,0,3,1,7,1,1,4,0,3,2,2,14,6,2,4,3,1,7,6
13,0,5,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,3,0,2,0
5,0,0,0,0,0,1,0,0,0,1,0,0,2,0,2,0,1,0,0,0,1
37,0,1,1,1,1,2,3,2,5,2,2,2,6,4,6,3,2,1,2,4,5
13,1,1,0,0,1,3,1,1,1,1,2,0,1,1,1,0,3,0,1,2,0
19,0,0,0,1,0,2,1,1,2,0,1,0,1,3,3,1,3,1,1,3,3
8,0,1,0,0,0,0,0,0,1,0,0,0,3,1,2,0,0,2,1,2,1
13,0,0,0,1,0,3,0,2,1,0,1,1,2,2,1,1,0,0,1,0,0
12,0,3,0,1,1,2,0,0,0,1,1,0,3,3,1,0,1,0,1,3,3
61,0,21,0,1,1,8,1,2,8,2,3,2,8,14,11,5,4,2,2,8,7
11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,1,0
8,1,0,0,1,0,1,0,1,0,0,0,1,0,1,3,2,0,0,0,0,1
32,0,6,0,4,0,2,3,2,2,0,1,2,7,6,6,2,1,2,1,6,2
8,0,0,0,0,0,1,0,1,0,0,0,1,3,1,0,2,0,1,0,0,2
5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1
28,0,4,1,0,1,7,2,2,2,0,0,0,3,2,3,1,0,0,1,5,1
29,0,2,1,1,1,3,2,0,1,0,1,1,6,6,3,5,0,0,1,1,0
7,0,0,0,0,0,3,2,0,2,0,0,0,1,1,2,0,0,0,0,0,1
14,0,2,0,0,0,1,0,1,0,1,0,0,3,2,4,3,0,0,0,2,1
78,2,12,2,2,1,12,1,4,5,0,3,6,14,8,10,9,4,3,2,7,7
55,0,3,0,2,1,9,0,1,4,0,0,1,11,13,10,2,4,1,0,6,5
23,0,1,0,0,4,2,0,2,0,0,4,0,2,3,3,2,2,1,1,4,1
13,0,2,0,0,0,1,0,1,1,1,3,1,1,2,2,0,0,1,1,1,0
115,1,48,3,3,2,18,5,3,12,2,4,5,17,20,14,11,5,5,5,18,10
17,0,3,0,0,2,4,0,1,2,0,1,1,4,2,3,1,3,1,1,1,0
23,0,6,0,1,0,5,1,2,0,1,0,2,3,4,7,0,1,0,2,0,4
34,0,4,0,3,0,3,0,1,2,0,0,1,6,3,6,7,3,6,1,4,4
30,0,8,0,1,0,3,1,0,4,0,0,0,5,8,10,2,1,2,1,3,5
3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
24,0,1,0,1,0,6,1,1,4,0,1,0,0,6,3,3,0,0,1,1,1
36,0,2,0,2,2,8,1,1,4,0,0,0,6,8,5,4,2,1,2,7,2
74,1,13,1,2,2,10,4,3,4,0,5,0,12,13,12,5,3,5,2,8,14
16,0,5,0,0,0,1,0,0,0,0,0,1,2,3,6,1,2,0,0,2,0
2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
26,0,5,0,3,1,3,1,3,4,0,2,0,4,5,3,3,0,1,2,3,2
14,0,0,0,0,0,3,0,0,0,0,1,2,5,5,2,0,1,1,0,2,2
7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1
14,1,3,0,0,0,1,0,0,0,0,0,0,1,4,3,1,1,0,0,1,1
13,0,0,3,0,0,1,0,0,1,0,1,0,2,2,2,1,0,2,1,1,0
8,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0
5,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,1,0,1,0,0,1,3,0,1,0,0,0,8,4,2,1,2,2,1,3,1
5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
33,0,3,1,1,2,3,1,1,2,1,0,2,4,4,5,1,6,1,0,5,2
8,0,1,0,0,0,0,0,0,1,0,0,0,2,0,3,0,1,0,0,0,0
6,0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,1,0,0,1
35,0,1,0,1,0,2,1,2,2,0,2,1,9,4,6,3,2,2,2,5,5
2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
41,1,0,1,0,0,3,0,4,7,1,0,2,12,7,9,7,3,3,1,2,3
4,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2,0,0,1,1,0,0
7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,1,0
22,1,1,0,0,2,5,1,1,4,1,1,0,3,3,5,3,1,0,0,4,1
6,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0
14,0,4,0,0,1,2,0,0,5,0,0,1,1,2,6,2,0,0,0,1,3
21,0,0,1,0,0,3,1,0,1,0,2,0,3,3,1,3,1,2,0,4,2
4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,1,0
15,0,1,0,1,0,2,0,0,0,0,0,1,3,2,1,0,2,2,2,1,3
11,0,4,0,0,0,0,0,0,1,0,0,1,2,3,2,0,1,0,0,1,2
7,0,0,0,0,0,2,0,0,0,0,0,0,3,2,1,2,0,2,1,0,0
22,0,6,0,0,2,5,0,1,3,0,1,0,2,6,4,0,1,1,1,2,4
4,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0
25,0,2,2,2,0,4,1,1,2,0,1,1,5,6,4,4,3,1,0,3,1
6,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
14,1,0,0,1,0,2,0,0,0,0,0,1,1,5,3,0,1,1,1,4,0
6,0,3,0,0,0,1,1,0,2,0,1,0,1,2,3,0,0,0,0,1,0
7,0,0,0,1,0,1,0,0,1,0,1,0,1,1,3,0,0,1,1,0,1
15,0,0,0,0,0,0,0,3,3,0,2,0,1,1,6,1,0,1,0,3,1
16,0,0,0,1,1,2,0,1,1,0,0,0,2,4,0,2,2,0,1,4,1
15,0,0,0,1,0,2,0,1,1,0,0,0,0,1,3,2,1,0,0,0,0
47,1,15,0,1,0,7,2,2,2,1,2,2,12,4,14,2,2,5,3,9,5
10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0
8,0,4,0,0,0,1,0,1,2,0,1,0,2,1,0,0,0,0,0,1,0
7,0,0,0,0,2,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0
11,0,1,1,0,0,2,0,0,0,0,0,0,1,2,2,1,1,0,1,1,1
4,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
30,0,8,0,2,0,8,1,1,2,1,3,0,5,1,3,1,3,1,3,8,4
3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
22,0,1,0,2,1,3,1,1,2,0,3,1,3,2,2,3,2,0,0,3,3
25,0,1,0,0,0,5,0,0,2,1,0,2,4,4,4,1,0,2,1,3,4
18,0,1,2,1,1,3,0,0,2,0,1,0,2,3,5,4,0,1,0,3,1
14,0,3,0,0,0,3,1,1,0,0,1,0,2,3,1,2,0,0,2,1,1
25,0,5,0,0,0,3,0,3,1,0,0,1,5,2,3,1,0,0,0,1,4
5,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,3,1
22,0,1,0,0,0,3,1,0,2,1,0,0,2,3,6,2,1,0,0,2,2
60,0,10,0,2,2,7,1,4,7,0,3,1,11,11,6,8,2,5,3,7,5
2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,0,1,0,1,1,2,0,1,2,1,1,1,4,3,5,0,0,0,0,1,3
6,0,1,0,0,1,1,0,0,2,0,0,1,0,1,0,1,1,1,0,0,0
51,0,13,0,1,2,6,1,4,3,1,1,1,7,13,8,7,4,3,2,7,5
33,0,2,0,2,2,7,2,1,1,0,2,0,4,4,6,3,1,0,0,6,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,1,1,0,0,0,9,1,2,3,1,1,0,4,1,4,3,0,1,1,5,2
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,2,1
7,0,0,0,0,0,2,0,0,1,0,0,0,4,1,0,1,0,0,0,2,1
16,1,1,0,0,0,3,0,0,2,0,3,1,3,4,3,1,0,0,0,1,1
17,0,3,0,1,0,3,1,0,2,0,0,0,6,4,3,2,0,1,2,2,2
8,0,0,0,0,1,0,0,1,0,0,0,0,2,1,2,3,1,0,1,1,0
13,0,2,1,1,1,2,0,0,1,0,2,0,2,0,2,2,1,2,1,0,0
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,1,0,0,0,3,0,0,0,0,1,0,1,0,2,1,0,0,0,3,0
7,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1
55,0,4,1,2,0,7,0,0,5,0,2,2,9,7,8,4,1,1,5,4,4
34,0,4,1,0,0,1,1,3,2,0,4,0,5,4,4,2,5,1,1,7,10
16,0,1,0,1,2,2,0,0,1,0,2,0,4,5,3,2,2,0,0,3,1
54,0,9,1,1,1,8,0,4,7,0,1,1,11,8,10,3,4,0,3,11,4
6,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,0,0,1,1,0
15,0,1,0,1,1,1,0,2,1,0,0,0,2,4,3,2,1,0,0,1,1
3,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0
6,0,0,0,0,0,1,0,0,2,0,1,0,1,2,3,0,0,0,0,1,0
77,0,23,0,3,2,9,3,2,5,1,3,4,14,14,12,6,3,6,2,15,9
13,0,2,0,0,0,3,0,1,1,0,0,0,3,3,0,3,1,0,0,1,2
14,0,0,0,1,0,2,0,3,0,0,1,0,3,1,1,2,3,1,1,2,1
16,1,5,1,0,0,0,1,1,1,1,1,0,4,0,2,2,0,0,0,5,1
10,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,3,1
5,0,0,0,0,0,1,0,0,2,0,1,0,2,0,1,1,0,0,0,2,1
6,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,1,0,1
8,0,1,0,1,0,1,0,0,2,0,2,0,3,1,1,0,2,1,0,0,3
26,1,5,0,1,0,2,0,1,3,0,0,1,6,4,3,0,4,3,3,3,5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
26,0,0,1,4,0,2,1,1,2,1,1,1,4,4,5,4,2,2,2,6,0
31,0,1,1,1,0,5,1,1,3,0,0,2,1,6,4,4,4,3,0,3,2
68,1,20,3,2,1,4,1,2,5,2,5,1,8,17,11,7,2,5,1,14,5
29,0,10,1,4,1,3,0,1,4,1,0,0,3,0,4,3,2,4,1,2,4
8,0,1,0,0,0,1,2,0,3,0,0,0,2,1,0,0,0,0,0,1,0
9,0,0,0,0,0,2,0,0,0,0,3,0,2,3,1,1,0,0,0,3,1
6,0,0,1,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,1,1
46,0,5,1,1,4,5,1,3,2,0,3,0,7,3,8,4,4,0,3,1,3
37,0,6,1,1,0,5,2,2,0,0,3,2,9,4,9,7,2,2,1,3,4
31,0,8,0,1,0,6,1,3,2,0,0,2,5,6,5,4,0,1,1,2,4
27,1,3,0,1,0,6,0,0,8,1,0,0,2,4,5,2,1,0,0,3,3
11,0,0,0,0,0,4,0,0,2,0,1,0,1,2,0,0,1,0,0,2,1
41,0,6,0,2,1,2,0,2,1,0,2,1,9,5,11,2,4,1,1,7,3
43,0,9,1,2,1,5,1,1,5,0,1,1,6,10,10,3,3,3,1,7,2
8,0,0,0,0,0,2,0,0,0,0,0,0,2,6,3,1,2,1,0,1,0
32,0,10,1,0,2,2,0,2,1,0,2,2,5,5,4,1,2,1,0,5,3
15,0,1,1,0,1,0,0,1,0,0,0,2,1,5,0,0,1,0,3,5,2
30,1,6,0,1,0,2,1,2,3,1,0,0,4,6,6,0,0,0,2,3,5
8,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,2,0,1
25,1,2,0,1,2,3,2,1,2,1,1,2,6,3,5,3,2,2,1,7,1
5,0,0,0,0,0,1,0,0,1,0,2,0,1,0,1,1,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0,0,0,0,1,1,0,3,0,1,0,2,1,4,1,0,1,0,1,0
31,1,5,1,0,1,8,1,4,3,0,3,1,3,9,5,1,1,1,0,3,5
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
48,3,24,0,3,1,11,2,3,3,1,2,3,1,9,10,5,1,3,5,6,8
22,0,0,0,0,0,1,2,0,4,0,0,3,6,8,3,4,1,1,1,3,2
12,0,1,0,0,0,1,0,2,1,0,1,0,2,3,1,2,2,1,0,3,1
14,0,1,0,0,0,2,1,0,1,0,1,0,2,4,3,0,1,1,0,3,1
16,0,3,0,0,0,2,0,0,2,0,1,0,6,2,4,3,1,0,0,0,1
23,1,0,1,0,0,4,0,1,3,1,2,0,5,2,8,0,0,2,0,2,3
28,1,0,1,1,0,3,1,1,5,1,0,0,4,5,4,3,2,3,0,4,3
10,0,0,0,0,0,2,0,0,1,0,0,1,1,0,1,1,1,0,1,2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11,0,0,0,0,0,2,0,2,0,0,1,0,2,2,2,1,2,0,0,2,1
20,1,8,0,2,1,5,0,0,4,1,1,0,2,4,3,4,0,1,0,3,2
16,0,0,0,0,0,1,0,3,2,0,1,0,2,1,2,1,2,0,1,1,1
119,1,16,3,2,1,18,2,9,10,2,7,2,17,30,26,11,9,4,4,13,9
6,0,1,0,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1
6,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15,0,3,0,0,0,1,0,0,3,0,2,2,4,1,4,0,0,1,0,3,1
14,0,2,0,0,0,2,0,0,3,0,1,0,4,2,7,1,2,0,0,4,1
45,1,6,0,0,1,8,1,2,3,0,3,5,4,5,9,3,5,2,1,5,5
4,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1
5,0,0,0,0,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
15,0,3,0,0,0,4,2,0,4,0,1,0,3,3,4,2,1,1,1,3,1
4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1
57,0,0,0,0,2,9,0,1,5,0,1,2,8,8,12,6,5,3,2,7,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,0,0,1,1,0,0,0,1,0,0,0,2,6,1,2,3,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
8,0,0,0,0,0,3,1,2,1,0,2,0,3,3,3,1,0,0,0,3,1
43,1,4,0,0,0,6,3,5,3,1,2,0,8,8,12,0,0,5,4,5,2
59,0,33,3,1,1,7,1,4,6,1,4,3,11,14,11,9,6,5,5,9,5
4,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1
5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0
16,0,0,0,0,1,2,1,1,0,1,1,0,4,5,2,0,1,1,0,2,0
21,0,3,0,1,1,2,0,1,2,0,1,0,3,4,4,0,0,1,0,2,4
74,0,44,1,2,3,13,1,2,6,0,6,2,14,14,12,8,5,3,3,7,7
57,1,2,1,2,1,5,1,2,3,4,3,2,10,15,5,5,4,4,1,10,6
14,0,0,0,0,0,2,0,0,1,0,2,0,4,3,1,2,1,2,1,2,3
9,0,0,0,1,0,2,0,0,0,0,1,0,1,1,0,1,0,1,0,1,2
30,1,10,1,1,1,4,2,1,0,1,1,1,3,3,7,5,1,2,0,2,2
21,1,0,0,1,0,5,0,1,0,0,0,2,7,3,6,3,0,1,1,3,3
3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
6,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,2,0
2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,0,18,0,1,2,2,0,2,2,0,3,0,4,7,8,3,3,0,1,6,4
19,0,1,0,1,0,1,0,1,1,1,0,0,6,6,5,0,0,2,0,3,2
4,0,2,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0
8,0,4,0,0,1,1,0,2,0,0,0,1,0,3,1,0,1,0,1,2,1
10,0,0,0,0,0,3,1,0,3,0,0,0,1,1,3,1,1,0,0,0,0
60,0,17,0,1,2,10,2,4,6,1,3,1,8,12,8,5,4,3,0,13,6
16,0,0,0,2,1,3,1,2,2,0,0,0,5,3,0,0,1,0,2,2,2
16,0,3,0,1,0,1,1,2,0,1,1,0,2,1,2,2,1,2,0,3,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
9,0,0,0,0,0,0,0,1,1,0,1,0,1,3,2,1,1,0,1,1,2
13,0,1,1,1,0,2,0,1,0,0,0,0,1,1,1,2,1,0,1,1,4
39,1,13,0,2,2,5,2,1,2,0,3,1,6,7,7,3,1,2,2,3,3
20,0,4,0,2,0,3,1,0,5,0,1,1,1,1,6,1,0,2,0,2,1
32,1,1,0,1,1,6,0,0,2,1,2,0,4,5,9,2,4,0,2,4,2
9,0,0,0,0,0,2,0,3,1,0,0,0,0,3,1,0,2,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
11,0,0,0,0,0,1,1,0,0,0,1,1,5,2,3,3,1,0,2,2,2
1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5,0,0,0,0,0,2,1,0,0,0,1,0,2,0,1,0,2,0,0,0,0
50,1,1,1,3,2,10,0,3,0,0,0,1,7,5,9,8,4,1,1,6,1
4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1
52,0,9,0,1,2,3,1,3,3,0,3,3,4,11,10,7,7,2,0,2,5
3,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1
7,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0
31,0,5,0,2,1,6,0,2,3,0,0,0,2,5,6,2,2,0,2,3,2
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
46,0,1,0,3,1,9,1,3,2,2,3,0,9,8,6,6,3,2,0,8,5
8,0,1,1,0,1,0,1,0,0,0,0,1,2,4,2,3,0,0,1,2,1
5,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44,0,4,0,3,1,10,0,0,5,1,1,1,6,3,7,3,4,2,0,3,5
26,0,0,0,3,0,4,0,1,1,0,3,1,5,7,7,6,0,0,1,2,2
32,0,6,0,1,0,7,0,2,4,2,2,1,4,5,9,7,3,2,2,2,2
35,0,11,0,0,0,4,0,1,5,0,2,1,4,4,5,2,0,1,2,4,6
90,3,25,2,0,3,12,3,5,12,1,3,4,15,15,16,7,6,5,4,10,10
11,0,0,1,0,0,2,1,0,1,1,0,0,2,2,3,1,1,3,2,2,1
17,0,0,0,0,0,3,0,1,2,1,2,0,1,4,1,5,2,2,0,0,1
13,0,6,1,0,0,1,0,0,3,1,0,1,3,2,0,1,0,1,1,2,1
6,0,0,0,0,0,1,0,1,2,0,1,0,1,2,2,0,0,0,0,0,1
24,0,4,1,1,0,2,0,1,4,1,1,2,1,4,4,2,2,0,3,3,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,3
6,0,0,0,0,0,0,0,0,1,0,0,1,4,0,2,1,0,1,0,1,1
10,0,0,1,0,1,2,1,0,1,0,1,0,0,1,0,0,0,1,0,2,0
4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
6,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,3,0,0,0,2,1
5,0,0,0,0,0,2,0,0,1,0,0,1,3,1,1,1,1,0,0,0,0
5,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,2,0,0,0,0
5,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,1
6,0,0,0,0,0,0,1,0,1,0,0,0,2,2,3,0,2,0,0,1,0
19,0,2,0,0,0,1,0,1,3,0,1,0,4,2,6,1,0,2,2,1,2
90,0,35,0,3,2,11,3,2,5,1,4,2,12,16,15,9,6,4,5,10,14
11,0,1,0,2,0,2,0,1,0,0,1,1,0,1,1,0,0,2,1,2,0
9,0,0,0,0,0,2,0,1,2,0,1,2,2,1,1,1,0,2,0,0,1
3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0
5,0,2,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,1,1,0,2,0,1,0,0,0,0,4,3,1,2,1,0,0,4,0
23,0,2,1,0,0,2,0,1,1,0,1,2,4,1,6,5,1,1,2,1,3
13,0,0,0,0,0,0,1,1,2,0,2,1,1,1,3,3,2,2,1,2,2
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,0,0,0,0,0,2,0,0,2,0,1,1,2,0,2,0,0,0,0,5,0
9,0,1,0,1,0,1,0,0,0,0,1,0,0,2,3,1,1,1,0,0,2
30,0,5,0,0,0,4,0,0,1,0,0,0,4,3,6,4,3,0,1,2,7
11,0,0,0,0,1,2,0,1,0,0,2,1,2,1,3,1,0,0,0,2,1
4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,9,0,1,1,7,3,1,5,0,5,1,6,10,12,2,4,1,2,4,4
12,0,2,1,0,2,2,0,0,0,0,0,0,1,3,1,0,0,1,2,0,1
18,0,2,0,0,0,2,0,0,3,0,1,0,5,5,2,0,1,0,0,0,2
13,0,1,0,1,1,2,0,1,2,1,1,0,2,2,2,0,0,0,0,2,3
38,0,2,0,1,1,5,0,1,4,1,2,0,4,4,10,3,2,2,2,3,2
15,0,0,0,0,0,0,0,1,0,1,1,0,2,0,2,3,2,1,0,1,2
23,1,3,0,0,1,3,0,1,2,0,0,0,5,4,5,2,2,1,0,4,2
3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
20,0,0,0,0,0,4,0,0,0,0,1,1,6,5,3,2,2,0,1,0,2
3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
33,1,0,0,0,1,4,1,0,3,0,1,0,5,2,7,0,0,2,1,4,2
8,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,7,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
48,0,2,0,2,1,6,1,4,4,0,2,2,11,12,14,3,3,6,0,5,5
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,1,0,0,0,1,1
10,0,1,0,0,0,3,0,0,0,0,0,0,1,2,1,1,1,0,0,0,1
21,0,1,1,0,0,7,0,1,1,0,0,0,5,6,5,2,0,2,2,4,2
10,0,1,0,0,0,1,1,1,2,0,0,0,3,1,2,2,1,1,0,1,1
21,0,2,0,2,0,1,1,1,2,3,0,1,5,2,5,1,0,0,2,5,2
5,0,0,0,1,1,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0
8,0,0,2,1,1,0,0,0,0,0,1,0,2,1,1,0,1,0,0,1,0
17,0,0,0,0,0,1,1,0,2,0,2,0,3,5,4,1,1,1,1,1,1
3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0
3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,1,3,0,0,1,6,0,1,3,2,2,3,5,6,8,4,3,1,1,5,1
16,0,0,1,0,0,5,0,0,1,0,1,0,3,1,3,0,0,1,0,3,3
4,0,0,0,1,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1
15,0,0,0,1,1,2,0,2,3,0,0,1,6,0,3,2,2,0,1,2,3
4,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,1,0,1,0
24,0,4,1,1,0,2,0,2,1,0,0,0,3,6,7,2,2,0,1,5,1
7,0,0,0,0,1,2,0,1,0,0,0,1,1,0,1,0,2,0,0,2,0
26,0,3,0,2,1,2,0,1,5,0,1,0,4,3,3,5,1,1,0,2,1
39,0,5,1,1,0,5,0,0,2,1,1,1,8,8,9,3,1,6,1,3,6
20,0,1,0,0,0,1,0,1,1,0,2,2,3,2,4,1,1,1,0,3,2
17,0,5,0,0,0,0,1,1,1,0,0,1,3,2,5,0,0,1,1,2,0
12,0,1,0,1,0,1,0,1,0,0,3,1,4,2,5,1,2,0,1,1,1
15,1,1,0,0,1,1,0,0,0,0,0,0,5,0,3,1,0,1,0,1,1
20,0,5,1,4,0,2,0,3,2,0,3,1,3,1,9,3,0,0,2,3,5
3,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,1,1,0,0,1
17,1,2,0,0,1,3,0,0,0,0,1,0,4,4,1,0,0,2,0,0,1
